0	1109.1108	-0.00381649	-0.0796699	-0.019072	3779.62	354.734	-73.4501	0.1	0.0130215
12	1109.1108	0.0416529	-0.00964731	0.0264767	942.271	1099.69	-1980.74	0.1	0.0130215
24	1109.1108	0.0547409	-0.116694	-0.0178097	-1012.61	-1667.22	485.185	0.1	0.0130215
36	1109.1108	-0.0668845	0.00525064	0.0253117	816.275	224.647	1290.72	0.1	0.0130215
48	1109.1108	-0.0279666	0.128663	0.178277	1156.41	-2930.54	644.292	0.1	0.0130215
60	1109.1108	-0.0484332	0.0798594	-0.0320995	1954.96	-4206.26	148.946	0.1	0.0130215
72	1109.1108	0.0607929	0.0164043	-0.0793886	2956.22	327.652	-212.043	0.1	0.0130215
84	1109.1108	-0.0464155	0.0205909	-0.0428514	-4384.52	3022.01	-433.09	0.1	0.0130215
96	1109.1108	0.112458	-0.0860297	-0.030143	-2147.66	-1806.62	1880.36	0.1	0.0130215
108	1109.1108	0.0424525	0.0319628	0.0202833	2040.23	850.902	-722.1	0.1	0.0130215
120	1109.1108	0.0185266	0.019607	0.0060179	847.058	1375.07	2868.96	0.1	0.0130215
132	1109.1108	-0.161378	-0.0397996	-0.0486859	485.563	-1971.08	-3133.82	0.1	0.0130215
144	1109.1108	-0.00167893	0.0929429	-0.0130905	1453.5	-2597.81	-886.609	0.1	0.0130215
156	1109.1108	0.0750742	0.210285	-0.0844097	-197.408	-2488.84	-1009.17	0.1	0.0130215
168	1109.1108	-0.136436	-0.13383	-0.118572	4190.07	-93.8807	1787.07	0.1	0.0130215
180	1109.1108	-4.09013	-2.36797	-1.79604	778.63	-198.069	-26.8031	0.1	0.0130215
192	1109.1108	1.19217	-0.852531	-4.07642	-159.938	-577.101	408.424	0.1	0.0130215
204	1109.1108	0.0408195	0.0347334	0.0418514	-664.995	605.075	-2370.96	0.1	0.0130215
216	1109.1108	0.06178	-0.00521988	0.0284056	2394.73	-1986.43	578.759	0.1	0.0130215
228	1109.1108	0.0553809	0.0279433	0.00691976	252.836	117.698	-212.448	0.1	0.0130215
240	1109.1108	-0.045201	-0.0140512	0.0326326	-2408.5	198.237	-1420.37	0.1	0.0130215
252	1109.1108	-0.13045	-0.0817324	-0.0761774	-964.401	-2669.47	-1768.23	0.1	0.0130215
264	1109.1108	-0.0303076	0.0022168	0.00978138	-1303.37	-692.79	-4039.8	0.1	0.0130215
276	1109.1108	-0.074696	0.135209	-0.237573	-1250.15	292.964	1676.12	0.1	0.0130215
288	1109.1108	-0.206606	-1.40859	0.638705	-550.413	368.6	740.944	0.1	0.0130215
300	1109.1108	0.45328	0.708019	0.447144	580.788	620.059	-1397.71	0.1	0.0130215
312	1109.1108	-2.91301	0.472493	2.81211	-609.716	93.0829	-550.211	0.1	0.0130215
324	1109.1108	-0.186808	0.259497	0.0122893	1343.19	-1563.85	2092.91	0.1	0.0130215
336	1109.1108	0.0506085	-0.351717	0.00971678	1193.12	-27.2915	-375.82	0.1	0.0130215
348	1109.1108	0.242639	-0.0902916	0.192955	756.077	977.438	-1831.46	0.1	0.0130215
360	1109.1108	-0.0713297	0.0335317	0.0918147	3236.66	2345.64	-3527.49	0.1	0.0130215
372	1109.1108	1.9376	-1.04265	0.429522	-250.145	-592.138	-824.046	0.1	0.0130215
384	1109.1108	-1.5156	-1.83319	1.02181	-309.292	-297.175	-371.255	0.1	0.0130215
396	1109.1108	-0.0577297	0.561551	-0.553668	-2086.54	-213.187	-165.216	0.1	0.0130215
408	1109.1108	-0.452923	0.00282504	-0.257776	278.429	-2199.11	-1109.53	0.1	0.0130215
420	1109.1108	-0.183573	-0.795791	0.831301	-987.24	115.992	-352.95	0.1	0.0130215
432	1109.1108	-1.7586	2.4587	4.33306	130.174	286.595	-137.495	0.1	0.0130215
444	1109.1108	0.00164361	-0.00049329	-0.00504175	717.365	951.935	-2468.77	0.1	0.0130215
456	1109.1108	-0.00683899	0.00761753	-0.0219598	733.098	-2658.19	1349.19	0.1	0.0130215
468	1109.1108	-0.101703	0.31411	0.077982	-611.528	-3086.45	107.793	0.1	0.0130215
480	1109.1108	0.177727	0.120775	0.024557	-1625.05	-421.055	1388.91	0.1	0.0130215
492	1109.1108	-0.0474229	0.0350093	-0.0076549	-1742.59	-2758.28	-2369.45	0.1	0.0130215
504	1109.1108	-0.136626	-0.238755	0.106224	-1598.58	-1355.34	935.085	0.1	0.0130215
516	1109.1108	-0.0524072	0.0689444	-0.0183866	-1366.42	2019.28	232.324	0.1	0.0130215
528	1109.1108	-0.0584896	0.149763	0.0461176	168.428	-561.161	2559.19	0.1	0.0130215
