0	46212.95	-0.00381649	-0.0796699	-0.019072	3779.62	354.734	-73.4501	0.1	0.0130215
500	46212.95	0.0276529	0.194166	0.0413478	1423.49	415.132	290.361	0.1	0.0130215
1000	46212.95	-0.0278497	-0.0646937	-0.0530654	1227.78	2203.2	2490.2	0.1	0.0130215
1500	46212.95	0.011815	0.0158767	-0.0235049	-2043.19	2460.16	-1640.54	0.1	0.0130215
2000	46212.95	0.07787	-0.0769361	-0.0426055	-1883.97	308.58	-795.872	0.1	0.0130215
2500	46212.95	0.0607024	-0.0406023	0.0112904	-754.491	2122.38	-2843.66	0.1	0.0130215
3000	46212.95	-0.920244	0.0971352	0.810294	-39.14	-183.933	-865.539	0.1	0.0130215
3500	46212.95	0.0986326	0.0378116	-0.0167995	929.334	983.824	-3460.67	0.1	0.0130215
4000	46212.95	2.11118	0.465518	-1.32429	294.752	-1043.08	199.305	0.1	0.0130215
4500	46212.95	-0.0498745	-0.0803256	-0.158678	1150.91	972.256	-638.87	0.1	0.0130215
5000	46212.95	0.00976246	-0.050866	0.0898168	26.0218	714.855	-473.204	0.1	0.0130215
5500	46212.95	0.0322334	0.13013	0.0625209	756.365	628.124	-2210.08	0.1	0.0130215
6000	46212.95	0.0672033	0.0953948	0.0400719	2017.73	179.975	-3637.47	0.1	0.0130215
6500	46212.95	0.159633	-0.0753763	-0.30151	2751.42	-515.635	3217.31	0.1	0.0130215
7000	46212.95	-0.13145	0.832618	-0.324004	385.057	501.67	-80.8301	0.1	0.0130215
7500	46212.95	0.159508	0.0852503	0.122661	-2465.47	-987.08	-558.006	0.1	0.0130215
8000	46212.95	-0.166538	0.0134122	0.468133	533.169	415.603	-1314.29	0.1	0.0130215
8500	46212.95	-0.00358536	-0.00256166	0.00100522	-800.642	-1691.15	-77.1193	0.1	0.0130215
9000	46212.95	-0.0387948	-0.154919	-0.12254	-2264.85	336.006	-388.039	0.1	0.0130215
9500	46212.95	-0.0157519	-0.622398	0.183452	64.3492	-809.849	-1372.22	0.1	0.0130215
10000	46212.95	-0.157357	-0.0847036	0.152778	-1862.42	2057.25	1611.89	0.1	0.0130215
10500	46212.95	-0.0639333	0.0272676	0.0737131	-2020.27	-313.175	-948.363	0.1	0.0130215
11000	46212.95	-0.138789	-0.0406092	0.214808	1526.8	2760.06	-160.037	0.1	0.0130215
11500	46212.95	0.0275989	-0.0467128	-0.038258	927.988	-1524.41	1.77139	0.1	0.0130215
12000	46212.95	-0.00350132	-0.0309059	0.00041766	3398.96	-4076.52	317.482	0.1	0.0130215
12500	46212.95	0.0212934	0.103007	-0.427437	502.748	720.11	-510.229	0.1	0.0130215
13000	46212.95	2.65166	-0.162823	-1.93345	-599.901	477.116	-180.21	0.1	0.0130215
13500	46212.95	-0.153012	0.217465	-0.232285	1880.55	-1142.9	-638.306	0.1	0.0130215
14000	46212.95	-0.0301032	-0.0365421	0.115658	-1908.5	2879.48	-2335.34	0.1	0.0130215
14500	46212.95	39.4222	28.7347	-5.48502	32.4189	-199.786	233.222	0.1	0.0130215
15000	46212.95	0.00514675	0.0311052	0.0493169	-514.278	-820.318	-2394.4	0.1	0.0130215
15500	46212.95	0.360909	-0.00431088	0.061933	-379.469	2627.92	-2952.17	0.1	0.0130215
16000	46212.95	2.6248	6.73034	5.58746	-197.468	146.661	-153.969	0.1	0.0130215
16500	46212.95	1.15459	2.68864	0.402737	-1067.59	524.22	-264.987	0.1	0.0130215
17000	46212.95	0.00715232	-0.00414637	0.0230966	-103.089	-2254.69	2537.13	0.1	0.0130215
17500	46212.95	-0.407575	2.69833	1.23427	-273.917	292.515	1330.98	0.1	0.0130215
18000	46212.95	-0.0866159	0.234493	0.138848	-902.824	1691.34	682.091	0.1	0.0130215
18500	46212.95	0.026109	-0.146468	0.460575	1001.59	496.11	593.427	0.1	0.0130215
19000	46212.95	0.47382	0.275205	-0.661357	-108.515	310.531	-1426.65	0.1	0.0130215
19500	46212.95	-0.157265	0.0405836	-0.00066424	1666.85	-726.374	-2448.65	0.1	0.0130215
20000	46212.95	-0.0125474	-0.167133	0.108266	-435.089	-1930.88	-1642.92	0.1	0.0130215
20500	46212.95	0.00822405	-0.0582632	-0.0356139	699.675	498.762	-1562.93	0.1	0.0130215
21000	46212.95	-1.19694	-1.44212	-0.0921922	828.475	-1.28472	-1028.96	0.1	0.0130215
21500	46212.95	0.0303224	0.00835526	-0.0135353	1210.55	-1104.6	1682.78	0.1	0.0130215
22000	46212.95	-0.0413948	0.0184979	0.0355911	662.09	2194.85	3210.08	0.1	0.0130215
22500	46212.95	-0.0517094	0.200301	0.147411	-1016.66	77.5235	1043.53	0.1	0.0130215
23000	46212.95	-0.030463	0.0167972	0.187402	-36.4619	805.089	-1233.2	0.1	0.0130215
23500	46212.95	-0.0335569	0.06193	0.0406862	146.91	1467.45	-814.957	0.1	0.0130215
24000	46212.95	-0.896584	-0.295575	-0.062729	229.088	2373.17	-1014.89	0.1	0.0130215
24500	46212.95	0.419619	0.0957109	-9.55587	813.375	-192.568	428.433	0.1	0.0130215
25000	46212.95	-0.0984427	-0.113637	-0.0565531	4026.43	996.321	2237.39	0.1	0.0130215
25500	46212.95	0.140195	0.970555	0.0369586	1210.97	-197.929	1022.52	0.1	0.0130215
26000	46212.95	-0.295987	-0.354512	-0.107958	652.363	-549.147	548.351	0.1	0.0130215
26500	46212.95	-0.366811	-0.0969057	-0.108468	-377.399	1086.53	2040.87	0.1	0.0130215
27000	46212.95	0.0613914	0.13203	-0.122787	2025.12	286.176	2398.71	0.1	0.0130215
27500	46212.95	0.126449	0.0757689	-0.0534947	601.552	329.031	-1216.21	0.1	0.0130215
28000	46212.95	-0.0237017	0.137079	-0.11035	2124.14	-264.651	-293.151	0.1	0.0130215
28500	46212.95	-0.351351	1.26479	1.13529	-282.782	-320.76	-798.659	0.1	0.0130215
29000	46212.95	-0.285206	-0.0956977	-0.183268	-1872.55	-2967.73	-973.287	0.1	0.0130215
29500	46212.95	0.0484626	-0.225545	-0.187626	-447.514	-461.977	467.625	0.1	0.0130215
30000	46212.95	0.230281	0.408067	-0.616891	-497.817	22.6652	-236.218	0.1	0.0130215
30500	46212.95	1.26836	0.702475	0.546077	-550.963	1024.47	-628.281	0.1	0.0130215
31000	46212.95	-0.00180676	-0.0187188	0.01402	-18.1566	4860.16	2667.9	0.1	0.0130215
31500	46212.95	-0.0756438	-0.0232536	0.198681	311.391	3160.1	2003.66	0.1	0.0130215
32000	46212.95	0.0348118	0.048034	-0.0428806	-202.504	-2996.92	-1833.07	0.1	0.0130215
32500	46212.95	-0.786637	-0.514049	0.586572	-1808.09	-1022.17	-456.401	0.1	0.0130215
33000	46212.95	0.0123851	0.175947	0.0505304	374.281	-1010.09	154.542	0.1	0.0130215
33500	46212.95	0.161154	0.14349	0.212322	-2525.66	857.531	1723.3	0.1	0.0130215
34000	46212.95	-0.0456028	0.273299	0.0147776	-215.63	2179.04	-1211.61	0.1	0.0130215
34500	46212.95	0.0513506	0.0328496	-0.0449856	2315.55	-1212.53	-748.478	0.1	0.0130215
35000	46212.95	0.0299878	-0.0146487	-0.0201943	-1933.33	-3944.01	-3061.35	0.1	0.0130215
35500	46212.95	-0.221028	0.141609	0.0922312	-2799.98	-1648.0	-411.712	0.1	0.0130215
36000	46212.95	-0.231472	0.0175538	-0.00280135	-2340.81	1072.06	1222.15	0.1	0.0130215
36500	46212.95	1.15162	-0.958649	-1.70123	-264.407	649.516	24.1691	0.1	0.0130215
37000	46212.95	-0.00807209	-0.0133621	0.0264877	-204.886	-1291.63	-1350.09	0.1	0.0130215
37500	46212.95	-0.166034	-0.0178207	0.518024	2547.85	832.737	-1223.13	0.1	0.0130215
38000	46212.95	-0.217869	0.0790414	-0.260726	-960.15	2942.31	-3224.19	0.1	0.0130215
38500	46212.95	-0.0270143	0.0200715	-0.0453225	3716.15	2558.82	-4319.7	0.1	0.0130215
39000	46212.95	0.440058	-0.0388762	0.285698	-1844.8	-662.439	406.236	0.1	0.0130215
39500	46212.95	0.311333	-0.0819032	-0.0281363	436.021	2007.67	-3013.04	0.1	0.0130215
40000	46212.95	1.2532	-1.1946	-0.8173	-201.5	-4.14414	363.753	0.1	0.0130215
40500	46212.95	0.0405392	0.0624351	-0.0441116	-1144.45	-4112.57	-1343.86	0.1	0.0130215
41000	46212.95	-0.00012945	-0.00042238	0.00485416	-477.761	-262.723	4066.37	0.1	0.0130215
41500	46212.95	-0.206169	0.15361	0.155473	-259.781	-945.682	-1336.81	0.1	0.0130215
42000	46212.95	-0.00178359	-0.00208447	-0.00203312	2558.63	166.954	1240.99	0.1	0.0130215
42500	46212.95	0.0828752	0.0294469	0.120308	-2415.11	1622.2	3070.49	0.1	0.0130215
43000	46212.95	-24.992	25.5089	-21.7487	-79.1627	142.971	-401.756	0.1	0.0130215
43500	46212.95	0.0316744	-0.00521876	0.00771164	595.572	813.388	-219.632	0.1	0.0130215
44000	46212.95	-0.244377	0.119615	-0.0191397	-2217.29	2165.2	193.254	0.1	0.0130215
44500	46212.95	0.0479177	-0.0449689	-0.0128958	2217.93	-826.451	-596.334	0.1	0.0130215
45000	46212.95	-0.0690052	0.30235	-0.0997785	2080.16	2792.62	1444.04	0.1	0.0130215
45500	46212.95	0.296209	0.141538	-0.317826	1793.49	480.944	-1009.28	0.1	0.0130215
